alarm_id,session_id,alarm_code,alarm_level,equipment_code,started_at_s,acknowledged_at_s,cleared_at_s,is_nuisance
EAVT-L2-CHAOTIC-023-N011,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,320,,340,1
EAVT-L2-CHAOTIC-023-N012,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,330,,355,1
EAVT-L2-CHAOTIC-023-N013,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,330,,345,1
EAVT-L2-CHAOTIC-023-N014,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,340,,360,1
EAVT-L2-CHAOTIC-023-N015,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,395,,420,1
EAVT-L2-CHAOTIC-023-N016,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,400,,415,1
EAVT-L2-CHAOTIC-023-N017,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,410,,435,1
EAVT-L2-CHAOTIC-023-N018,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,475,,490,1
EAVT-L2-CHAOTIC-023-N019,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,480,,510,1
EAVT-L2-CHAOTIC-023-N020,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,525,,540,1
EAVT-L2-CHAOTIC-023-N021,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,545,,575,1
EAVT-L2-CHAOTIC-023-N022,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,555,,575,1
EAVT-L2-CHAOTIC-023-N023,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,620,,635,1
EAVT-L2-CHAOTIC-023-N024,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,645,,670,1
EAVT-L2-CHAOTIC-023-N025,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,670,,685,1
EAVT-L2-CHAOTIC-023-N026,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,670,,700,1
EAVT-L2-CHAOTIC-023-N027,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,675,,695,1
EAVT-L2-CHAOTIC-023-N028,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,690,,710,1
EAVT-L2-CHAOTIC-023-N029,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,740,,755,1
EAVT-L2-CHAOTIC-023-N030,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,760,,790,1
EAVT-L2-CHAOTIC-023-N031,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,880,,900,1
EAVT-L2-CHAOTIC-023-N032,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,885,,905,1
EAVT-L2-CHAOTIC-023-N033,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,885,,905,1
EAVT-L2-CHAOTIC-023-N034,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,910,,940,1
EAVT-L2-CHAOTIC-023-N035,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,930,,955,1
EAVT-L2-CHAOTIC-023-N036,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,970,,990,1
EAVT-L2-CHAOTIC-023-N037,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1005,,1030,1
EAVT-L2-CHAOTIC-023-N038,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1225,,1245,1
EAVT-L2-CHAOTIC-023-N039,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1240,,1265,1
EAVT-L2-CHAOTIC-023-N040,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1240,,1255,1
EAVT-L2-CHAOTIC-023-N041,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1250,,1265,1
EAVT-L2-CHAOTIC-023-N042,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1255,,1270,1
EAVT-L2-CHAOTIC-023-N043,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1265,,1285,1
EAVT-L2-CHAOTIC-023-N044,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1285,,1310,1
EAVT-L2-CHAOTIC-023-N045,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1335,,1355,1
EAVT-L2-CHAOTIC-023-N046,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1340,,1370,1
EAVT-L2-CHAOTIC-023-N047,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1375,,1395,1
EAVT-L2-CHAOTIC-023-N048,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1405,,1425,1
EAVT-L2-CHAOTIC-023-N049,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1440,,1470,1
EAVT-L2-CHAOTIC-023-N050,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1465,,1495,1
EAVT-L2-CHAOTIC-023-N051,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1465,,1480,1
EAVT-L2-CHAOTIC-023-N052,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1470,,1500,1
EAVT-L2-CHAOTIC-023-N053,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1480,,1500,1
EAVT-L2-CHAOTIC-023-N054,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1480,,1505,1
EAVT-L2-CHAOTIC-023-N055,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1495,,1525,1
EAVT-L2-CHAOTIC-023-N056,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1605,,1635,1
EAVT-L2-CHAOTIC-023-N057,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1635,,1655,1
EAVT-L2-CHAOTIC-023-N058,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1635,,1650,1
EAVT-L2-CHAOTIC-023-N059,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1660,,1680,1
EAVT-L2-CHAOTIC-023-N060,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1690,,1715,1
EAVT-L2-CHAOTIC-023-N061,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1705,,1720,1
EAVT-L2-CHAOTIC-023-N062,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1715,,1745,1
EAVT-L2-CHAOTIC-023-N063,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1720,,1750,1
EAVT-L2-CHAOTIC-023-N064,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1775,,1795,1
EAVT-L2-CHAOTIC-023-N065,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1785,,1815,1
EAVT-L2-CHAOTIC-023-N066,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1795,,1820,1
EAVT-L2-CHAOTIC-023-N067,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1810,,1840,1
EAVT-L2-CHAOTIC-023-N068,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1855,,1885,1
EAVT-L2-CHAOTIC-023-N069,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1865,,1895,1
EAVT-L2-CHAOTIC-023-N070,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1870,,1885,1
EAVT-L2-CHAOTIC-023-N071,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1905,,1930,1
EAVT-L2-CHAOTIC-023-N072,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1930,,1950,1
EAVT-L2-CHAOTIC-023-N073,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1945,,1975,1
EAVT-L2-CHAOTIC-023-N074,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1955,,1975,1
EAVT-L2-CHAOTIC-023-N075,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,1970,,2000,1
EAVT-L2-CHAOTIC-023-N076,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2040,,2055,1
EAVT-L2-CHAOTIC-023-N077,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2045,,2075,1
EAVT-L2-CHAOTIC-023-N078,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2045,,2075,1
EAVT-L2-CHAOTIC-023-N079,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2055,,2085,1
EAVT-L2-CHAOTIC-023-N080,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2120,,2150,1
EAVT-L2-CHAOTIC-023-N081,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2135,,2150,1
EAVT-L2-CHAOTIC-023-N082,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2145,,2175,1
EAVT-L2-CHAOTIC-023-N083,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2195,,2220,1
EAVT-L2-CHAOTIC-023-N084,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2195,,2215,1
EAVT-L2-CHAOTIC-023-N085,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2215,,2240,1
EAVT-L2-CHAOTIC-023-N086,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2275,,2290,1
EAVT-L2-CHAOTIC-023-N087,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2340,,2355,1
EAVT-L2-CHAOTIC-023-N088,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2370,,2395,1
EAVT-L2-CHAOTIC-023-N089,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2510,,2525,1
EAVT-L2-CHAOTIC-023-N090,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2530,,2555,1
EAVT-L2-CHAOTIC-023-N091,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2540,,2570,1
EAVT-L2-CHAOTIC-023-N092,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2555,,2585,1
EAVT-L2-CHAOTIC-023-N093,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2555,,2575,1
EAVT-L2-CHAOTIC-023-N094,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2635,,2665,1
EAVT-L2-CHAOTIC-023-N095,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2750,,2765,1
EAVT-L2-CHAOTIC-023-N096,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2750,,2770,1
EAVT-L2-CHAOTIC-023-N097,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2780,,2795,1
EAVT-L2-CHAOTIC-023-N098,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2795,,2825,1
EAVT-L2-CHAOTIC-023-N099,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2810,,2840,1
EAVT-L2-CHAOTIC-023-N100,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2820,,2850,1
EAVT-L2-CHAOTIC-023-N101,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2830,,2855,1
EAVT-L2-CHAOTIC-023-N102,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2925,,2940,1
EAVT-L2-CHAOTIC-023-N103,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2930,,2960,1
EAVT-L2-CHAOTIC-023-N104,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2940,,2970,1
EAVT-L2-CHAOTIC-023-N105,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,2980,,2995,1
EAVT-L2-CHAOTIC-023-N106,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3000,,3015,1
EAVT-L2-CHAOTIC-023-N107,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3035,,3060,1
EAVT-L2-CHAOTIC-023-N108,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3045,,3075,1
EAVT-L2-CHAOTIC-023-N109,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3160,,3180,1
EAVT-L2-CHAOTIC-023-N110,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3170,,3200,1
EAVT-L2-CHAOTIC-023-N111,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3175,,3200,1
EAVT-L2-CHAOTIC-023-N112,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3200,,3225,1
EAVT-L2-CHAOTIC-023-N113,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3255,,3275,1
EAVT-L2-CHAOTIC-023-N114,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3295,,3310,1
EAVT-L2-CHAOTIC-023-N115,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3380,,3410,1
EAVT-L2-CHAOTIC-023-N116,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3430,,3450,1
EAVT-L2-CHAOTIC-023-N117,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3475,,3500,1
EAVT-L2-CHAOTIC-023-N118,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3525,,3545,1
EAVT-L2-CHAOTIC-023-N119,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3555,,3580,1
EAVT-L2-CHAOTIC-023-N120,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3580,,3610,1
EAVT-L2-CHAOTIC-023-N121,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3580,,3595,1
EAVT-L2-CHAOTIC-023-N122,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3585,,3615,1
EAVT-L2-CHAOTIC-023-N123,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3665,,3685,1
EAVT-L2-CHAOTIC-023-N124,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3675,,3700,1
EAVT-L2-CHAOTIC-023-N125,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3675,,3705,1
EAVT-L2-CHAOTIC-023-N126,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3690,,3720,1
EAVT-L2-CHAOTIC-023-N127,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3725,,3740,1
EAVT-L2-CHAOTIC-023-N128,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3750,,3770,1
EAVT-L2-CHAOTIC-023-N129,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3750,,3775,1
EAVT-L2-CHAOTIC-023-N130,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3780,,3795,1
EAVT-L2-CHAOTIC-023-N131,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3830,,3860,1
EAVT-L2-CHAOTIC-023-N132,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3835,,3855,1
EAVT-L2-CHAOTIC-023-N133,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3845,,3860,1
EAVT-L2-CHAOTIC-023-N134,EAVT-L2-CHAOTIC-023,nuisance_misc,L0,auxiliary_system,3890,,3900,1
EAVT-L2-CHAOTIC-023-S01,EAVT-L2-CHAOTIC-023,flow_deviation_branch,L1,feed_branch_2,3240,3335,3730,0
EAVT-L2-CHAOTIC-023-S02,EAVT-L2-CHAOTIC-023,feed_flow_imbalance,L2,feed_system,3245,3335,3250,0
EAVT-L2-CHAOTIC-023-S03,EAVT-L2-CHAOTIC-023,t11_temperature_deviation,L3,T-1...T-11,3245,3335,3760,0
EAVT-L2-CHAOTIC-023-S04,EAVT-L2-CHAOTIC-023,feed_flow_imbalance,L2,feed_system,3260,3335,3710,0
EAVT-L2-CHAOTIC-023-S05,EAVT-L2-CHAOTIC-023,elou_load_imbalance,L4,ELOU,3305,3350,3670,0
EAVT-L2-CHAOTIC-023-S06,EAVT-L2-CHAOTIC-023,k1_feed_deviation,L5,K-1,3395,3440,3600,0
EAVT-L2-CHAOTIC-024-N001,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,50,,70,1
EAVT-L2-CHAOTIC-024-N002,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,80,,105,1
EAVT-L2-CHAOTIC-024-N003,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,135,,155,1
EAVT-L2-CHAOTIC-024-N004,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,160,,180,1
EAVT-L2-CHAOTIC-024-N005,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,160,,185,1
EAVT-L2-CHAOTIC-024-N006,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,170,,185,1
EAVT-L2-CHAOTIC-024-N007,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,175,,200,1
EAVT-L2-CHAOTIC-024-N008,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,245,,265,1
EAVT-L2-CHAOTIC-024-N009,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,255,,275,1
EAVT-L2-CHAOTIC-024-N010,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,300,,315,1
EAVT-L2-CHAOTIC-024-N011,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,325,,355,1
EAVT-L2-CHAOTIC-024-N012,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,360,,385,1
EAVT-L2-CHAOTIC-024-N013,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,405,,420,1
EAVT-L2-CHAOTIC-024-N014,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,415,,435,1
EAVT-L2-CHAOTIC-024-N015,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,415,,435,1
EAVT-L2-CHAOTIC-024-N016,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,440,,455,1
EAVT-L2-CHAOTIC-024-N017,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,505,,525,1
EAVT-L2-CHAOTIC-024-N018,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,505,,525,1
EAVT-L2-CHAOTIC-024-N019,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,620,,645,1
EAVT-L2-CHAOTIC-024-N020,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,655,,670,1
EAVT-L2-CHAOTIC-024-N021,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,670,,690,1
EAVT-L2-CHAOTIC-024-N022,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,680,,700,1
EAVT-L2-CHAOTIC-024-N023,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,685,,715,1
EAVT-L2-CHAOTIC-024-N024,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,695,,725,1
EAVT-L2-CHAOTIC-024-N025,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,735,,765,1
EAVT-L2-CHAOTIC-024-N026,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,810,,835,1
EAVT-L2-CHAOTIC-024-N027,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,835,,865,1
EAVT-L2-CHAOTIC-024-N028,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,860,,885,1
EAVT-L2-CHAOTIC-024-N029,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,865,,880,1
EAVT-L2-CHAOTIC-024-N030,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,895,,920,1
EAVT-L2-CHAOTIC-024-N031,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,925,,940,1
EAVT-L2-CHAOTIC-024-N032,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,990,,1015,1
EAVT-L2-CHAOTIC-024-N033,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1005,,1030,1
EAVT-L2-CHAOTIC-024-N034,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1010,,1030,1
EAVT-L2-CHAOTIC-024-N035,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1040,,1055,1
EAVT-L2-CHAOTIC-024-N036,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1060,,1085,1
EAVT-L2-CHAOTIC-024-N037,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1060,,1080,1
EAVT-L2-CHAOTIC-024-N038,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1065,,1085,1
EAVT-L2-CHAOTIC-024-N039,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1095,,1125,1
EAVT-L2-CHAOTIC-024-N040,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1125,,1145,1
EAVT-L2-CHAOTIC-024-N041,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1235,,1265,1
EAVT-L2-CHAOTIC-024-N042,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1275,,1290,1
EAVT-L2-CHAOTIC-024-N043,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1330,,1355,1
EAVT-L2-CHAOTIC-024-N044,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1345,,1370,1
EAVT-L2-CHAOTIC-024-N045,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1420,,1445,1
EAVT-L2-CHAOTIC-024-N046,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1490,,1520,1
EAVT-L2-CHAOTIC-024-N047,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1525,,1540,1
EAVT-L2-CHAOTIC-024-N048,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1535,,1565,1
EAVT-L2-CHAOTIC-024-N049,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1585,,1610,1
EAVT-L2-CHAOTIC-024-N050,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1595,,1620,1
EAVT-L2-CHAOTIC-024-N051,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1620,,1635,1
EAVT-L2-CHAOTIC-024-N052,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1630,,1655,1
EAVT-L2-CHAOTIC-024-N053,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1645,,1670,1
EAVT-L2-CHAOTIC-024-N054,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1660,,1675,1
EAVT-L2-CHAOTIC-024-N055,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1675,,1700,1
EAVT-L2-CHAOTIC-024-N056,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1680,,1700,1
EAVT-L2-CHAOTIC-024-N057,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1685,,1715,1
EAVT-L2-CHAOTIC-024-N058,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1715,,1740,1
EAVT-L2-CHAOTIC-024-N059,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1875,,1905,1
EAVT-L2-CHAOTIC-024-N060,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1890,,1905,1
EAVT-L2-CHAOTIC-024-N061,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1925,,1955,1
EAVT-L2-CHAOTIC-024-N062,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1940,,1965,1
EAVT-L2-CHAOTIC-024-N063,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,1955,,1970,1
EAVT-L2-CHAOTIC-024-N064,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2050,,2065,1
EAVT-L2-CHAOTIC-024-N065,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2120,,2140,1
EAVT-L2-CHAOTIC-024-N066,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2120,,2140,1
EAVT-L2-CHAOTIC-024-N067,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2120,,2145,1
EAVT-L2-CHAOTIC-024-N068,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2150,,2180,1
EAVT-L2-CHAOTIC-024-N069,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2155,,2185,1
EAVT-L2-CHAOTIC-024-N070,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2155,,2185,1
EAVT-L2-CHAOTIC-024-N071,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2165,,2185,1
EAVT-L2-CHAOTIC-024-N072,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2175,,2190,1
EAVT-L2-CHAOTIC-024-N073,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2185,,2210,1
EAVT-L2-CHAOTIC-024-N074,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2195,,2220,1
EAVT-L2-CHAOTIC-024-N075,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2195,,2210,1
EAVT-L2-CHAOTIC-024-N076,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2225,,2240,1
EAVT-L2-CHAOTIC-024-N077,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2235,,2260,1
EAVT-L2-CHAOTIC-024-N078,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2275,,2290,1
EAVT-L2-CHAOTIC-024-N079,EAVT-L2-CHAOTIC-024,nuisance_misc,L0,auxiliary_system,2320,,2350,1
